web-scraper-order,web-scraper-start-url,img-src,name,core count,perfomance core clock,perfomance boost clock,tpc,integrated graphics,price,link,link-href,rating,socket1,socket2
1672945587-773,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=1,https://images-eu.ssl-images-amazon.com/images/I/513AaGG3kaL.jpg,Intel Xeon E3-1220 V6,4,3,3.5,72,Integrated GraphicsNone,572,Intel Xeon E3-1220 V6         (0),https://es.pcpartpicker.com/product/vFzZxr/intel-xeon-e3-1220-v6-30ghz-quad-core-oemtray-processor-cm8067702870812,null,"Socket


LGA1151","Core Family


Kaby Lake-S"
1672945589-774,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=1,/static/forever/img/no-image.png,Intel Xeon E5-2603 V3,6,1.6,null,85,Integrated GraphicsNone,580,Intel Xeon E5-2603 V3         (0),https://es.pcpartpicker.com/product/KbtWGX/intel-cpu-cm8064401844200,null,"Integrated Graphics


None","Socket


LGA2011-3"
1672945591-775,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=1,https://m.media-amazon.com/images/I/41TuK9whOAL.jpg,Intel Core i5-4670S,4,3.1,3.8,65,Integrated GraphicsIntel HD Graphics 4600,580,Intel Core i5-4670S         (1),https://es.pcpartpicker.com/product/vf8H99/intel-cpu-cm8064601465703,"(1 Rating, 5.0 Average)","Socket


LGA1150","Core Family


Haswell"
1672945594-776,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=1,//cdna.pcpartpicker.com/static/forever/images/product/11c79d9584e1486da16c8eaf018ee463.256p.jpg,Intel Xeon E3-1230 V6,4,3.5,3.9,72,Integrated GraphicsNone,582,Intel Xeon E3-1230 V6         (1),https://es.pcpartpicker.com/product/HjtWGX/intel-xeon-e3-1230-v6-35ghz-quad-core-processor-bx80677e31230v6,"(1 Rating, 5.0 Average)","Socket


LGA1151","Core Family


Kaby Lake-S"
1672945596-777,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=1,//cdna.pcpartpicker.com/static/forever/images/product/b61a0cfda1c9f56fda7c2f91dacd9046.256p.jpg,Intel Core i9-12900,16,2.4,5.1,65,Integrated GraphicsIntel UHD Graphics 770,590,Intel Core i9-12900         (0),https://es.pcpartpicker.com/product/JpJgXL/intel-core-i9-12900-24-ghz-16-core-processor-bx8071512900,null,"Socket


LGA1700","Core Family


Alder Lake"
1672945598-778,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=1,//cdna.pcpartpicker.com/static/forever/images/product/fa3cfa8408aca56a083f09d198f03e4d.256p.jpg,Intel Xeon E3-1225 V6,4,3.3,3.7,73,Integrated GraphicsIntel HD Graphics P630,594,Intel Xeon E3-1225 V6         (0),https://es.pcpartpicker.com/product/hrTrxr/intel-xeon-e3-1225-v6-33ghz-quad-core-oemtray-processor-cm8067702871024,null,"Socket


LGA1151","Core Family


Kaby Lake-S"
1672945600-779,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=1,//cdna.pcpartpicker.com/static/forever/images/product/ce351621bfb4f8a7299f9b660227e3bb.256p.jpg,Intel Xeon E3-1225 V5,4,3.3,3.7,80,Integrated GraphicsIntel HD Graphics P530,594,Intel Xeon E3-1225 V5         (0),https://es.pcpartpicker.com/product/DDcMnQ/intel-cpu-cm8066201922605,null,"Socket


LGA1151","Core Family


Skylake-H"
1672945603-780,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=1,//cdna.pcpartpicker.com/static/forever/images/product/cba263028a1b6a8e4f8960837de3c83a.256p.jpg,Intel Core i7-5960X,8,3,3.5,140,Integrated GraphicsNone,595,Intel Core i7-5960X         (13),https://es.pcpartpicker.com/product/TcQypg/intel-cpu-bx80648i75960x,"(13 Ratings, 4.9 Average)","Socket


LGA2011-3","Core Family


Haswell-E"
1672945605-781,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=1,https://images-na.ssl-images-amazon.com/images/I/413etY4sE5L.jpg,Intel Xeon E5-2683 V4,16,2.1,3,120,Integrated GraphicsNone,599.29,Intel Xeon E5-2683 V4         (0),https://es.pcpartpicker.com/product/B2mxFT/intel-cpu-cm8066002023604,null,"Socket


LGA2011-3","Core Family


Broadwell-EP"
1672945607-782,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=1,//cdna.pcpartpicker.com/static/forever/images/product/d89b878886f1e1afa45aa618a95f4136.256p.jpg,Intel Core i7-7820X,8,3.6,4.5,140,Integrated GraphicsNone,606.48,Intel Core i7-7820X         (10),https://es.pcpartpicker.com/product/C2dFf7/intel-i7-7820x-36ghz-8-core-processor-bx80673i77820x,"(10 Ratings, 4.9 Average)","Socket


LGA2066","Core Family


Skylake-X"
1672945609-783,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=1,//cdna.pcpartpicker.com/static/forever/images/product/8de723005cfc1b85071c4abf4d76bd4e.256p.jpg,AMD Ryzen 9 7950X,16,4.5,5.7,170,Integrated GraphicsRadeon,616.88,AMD Ryzen 9 7950X         (6),https://es.pcpartpicker.com/product/22XJ7P/amd-ryzen-9-7950x-45-ghz-16-core-processor-100-100000514wof,"(6 Ratings, 4.7 Average)","Socket


AM5","Core Family


Raphael"
1672945612-784,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=1,/static/forever/img/no-image.png,Intel Xeon E5-1620 V3,4,3.5,3.6,140,Integrated GraphicsNone,622,Intel Xeon E5-1620 V3         (0),https://es.pcpartpicker.com/product/dfrcCJ/intel-cpu-cm8064401973600,null,"Socket


LGA2011-3","Core Family


Haswell-EP"
1672945614-785,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=1,//cdna.pcpartpicker.com/static/forever/images/product/a773894fac49c9de7556159e453d4a37.256p.jpg,Intel Core i7-9800X,8,3.8,4.5,165,Integrated GraphicsNone,624.14,Intel Core i7-9800X         (0),https://es.pcpartpicker.com/product/T4VD4D/intel-core-i7-9800x-38-ghz-8-core-processor-bx80673i79800x,null,"Socket


LGA2066","Core Family


Skylake-X"
1672945616-786,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=1,//cdna.pcpartpicker.com/static/forever/images/product/ef583b00501fbe1d9df909c3ffe2b413.256p.jpg,Intel Core i9-13900KF,24,3,5.8,125,Integrated GraphicsNone,626.06,Intel Core i9-13900KF         (2),https://es.pcpartpicker.com/product/CgkWGX/intel-core-i9-13900kf-3-ghz-24-core-processor-bx8071513900kf,"(2 Ratings, 5.0 Average)","Socket


LGA1700","Core Family


Raptor Lake"
1672945618-787,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=1,//cdna.pcpartpicker.com/static/forever/images/product/bb4c0b72e3f78893b1e5b19ab570b2c1.256p.jpg,AMD Ryzen 9 3950X,16,3.5,4.7,105,Integrated GraphicsNone,641.16,AMD Ryzen 9 3950X         (62),https://es.pcpartpicker.com/product/t7CFf7/amd-ryzen-9-3950x-35-ghz-16-core-processor-100-100000051wof,"(62 Ratings, 5.0 Average)","Socket


AM4","Core Family


Matisse"
1672945621-788,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=1,//cdna.pcpartpicker.com/static/forever/images/product/04f08a1dee17429cdf0a6021ebe5351d.256p.jpg,Intel Xeon E-2246G,6,3.6,4.8,80,Integrated GraphicsIntel HD Graphics P630,650,Intel Xeon E-2246G         (0),https://es.pcpartpicker.com/product/LJyqqs/intel-xeon-e-2246g-36-thz-6-core-oemtray-processor-cm8068404227903,null,"Socket


LGA1151","Core Family


Coffee Lake Refresh"
1672945623-789,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=1,/static/forever/img/no-image.png,Intel Core i9-13900F,24,2,5.6,65,Integrated GraphicsNone,653.8,Intel Core i9-13900F         (0),https://es.pcpartpicker.com/product/rkGbt6/intel-core-i9-13900f-2-ghz-24-core-processor-bx8071513900f,null,"Socket


LGA1700","Core Family


Raptor Lake"
1672945625-790,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=1,//cdna.pcpartpicker.com/static/forever/images/product/9ec7bf0f10e60c175e9b64c51bab7240.256p.jpg,Intel Core i9-13900K,24,3,5.8,125,Integrated GraphicsIntel UHD Graphics 770,654.79,Intel Core i9-13900K         (8),https://es.pcpartpicker.com/product/DhVmP6/intel-core-i9-13900k-3-ghz-24-core-processor-bx8071513900k,"(8 Ratings, 4.9 Average)","Socket


LGA1700","Core Family


Raptor Lake"
1672945628-791,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=1,//cdna.pcpartpicker.com/static/forever/images/product/a9e3ce1189342ff04c81e37b12d2c162.256p.jpg,Intel Core i5-7600K,4,3.8,4.2,91,Integrated GraphicsIntel HD Graphics 630,659,Intel Core i5-7600K         (0),https://es.pcpartpicker.com/product/yzGj4D/intel-core-i5-7600k-38ghz-quad-core-oemtray-processor-cm8067702868219,null,"Socket


LGA1151","Core Family


Kaby Lake-S"
1672945630-792,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=1,//cdna.pcpartpicker.com/static/forever/images/product/d487244031c8650aa28b1bd94389f83e.256p.jpg,Intel Xeon E-2276G,6,3.8,4.9,80,Integrated GraphicsIntel HD Graphics P630,667,Intel Xeon E-2276G         (1),https://es.pcpartpicker.com/product/w6Dkcf/intel-xeon-e-2276g-38-thz-6-core-oemtray-processor-cm8068404227703,"(1 Rating, 4.0 Average)","Socket


 LGA1151","Core Family


Coffee Lake Refresh"
1672945632-793,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=1,//cdna.pcpartpicker.com/static/forever/images/product/9f4bab6ab3d6eac89876013f43df820e.256p.jpg,Intel Core i9-9900X,10,3.5,4.4,165,Integrated GraphicsNone,680.88,Intel Core i9-9900X         (1),https://es.pcpartpicker.com/product/qNCD4D/intel-core-i9-9900x-35-ghz-10-core-processor-bx80673i99900x,"(1 Rating, 5.0 Average)","Socket


LGA2066","Core Family


 Skylake-X"
1672945634-794,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=1,/static/forever/img/no-image.png,Intel Core i9-13900,24,2,5.6,65,Integrated GraphicsIntel UHD Graphics 770,683.8,Intel Core i9-13900         (0),https://es.pcpartpicker.com/product/kNkWGX/intel-core-i9-13900-2-ghz-24-core-processor-bx8071513900,null,"Socket


LGA1700","Core Family


Raptor Lake"
1672945637-795,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=1,https://m.media-amazon.com/images/I/51N+nWnAFBL.jpg,Intel Core i9-10900K,10,3.7,5.3,125,Integrated GraphicsIntel UHD Graphics 630,689.97,Intel Core i9-10900K         (0),https://es.pcpartpicker.com/product/L3qBD3/intel-core-i9-10900k-37-ghz-10-core-processor-bx8070110900ka,null,"Socket


LGA1200","Core Family


Comet Lake"
1672945639-796,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=1,//cdna.pcpartpicker.com/static/forever/images/product/04f08a1dee17429cdf0a6021ebe5351d.256p.jpg,Intel Xeon E-2286G,6,4,4.9,95,Integrated GraphicsIntel HD Graphics P630,690.96,Intel Xeon E-2286G         (0),https://es.pcpartpicker.com/product/D2848d/intel-xeon-e-2286g-4-thz-6-core-oemtray-processor-cm8068404173706,null,"Socket


LGA1151","Core Family


Coffee Lake Refresh"
1672945641-797,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=1,//cdna.pcpartpicker.com/static/forever/images/product/b3fd483f4dc6bc63faff298cdffb41d5.256p.jpg,Intel Core i9-12900KS,16,3.4,5.5,150,Integrated GraphicsIntel UHD Graphics 770,694.99,Intel Core i9-12900KS         (2),https://es.pcpartpicker.com/product/sn4Ycf/intel-core-i9-12900ks-34-ghz-16-core-processor-bx8071512900ks,"(2 Ratings, 4.5 Average)","Socket


LGA1700","Core Family


Alder Lake"
1672945643-798,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=1,//cdna.pcpartpicker.com/static/forever/images/product/9f4bab6ab3d6eac89876013f43df820e.256p.jpg,Intel Core i9-9820X,10,3.3,4.1,165,Integrated GraphicsNone,709.25,Intel Core i9-9820X         (2),https://es.pcpartpicker.com/product/YG448d/intel-core-i9-9820x-33-ghz-10-core-processor-bx80673i99820x,"(2 Ratings, 4.5 Average)","Socket


LGA2066","Core Family


Skylake-X"
1672945646-799,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=1,//cdna.pcpartpicker.com/static/forever/images/product/d6ea76d2a63ade5759235829a6d63697.256p.jpg,Intel Core i9-10900X,10,3.7,4.7,165,Integrated GraphicsNone,750,Intel Core i9-10900X         (1),https://es.pcpartpicker.com/product/r4NgXL/intel-core-i9-10900x-37-ghz-10-core-processor-bx8069510900x,"(1 Rating, 5.0 Average)","Socket


LGA2066","Core Family


Cascade Lake-X"
1672945648-800,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=1,/static/forever/img/no-image.png,Intel Xeon E3-1230 V6,4,3.5,3.9,72,Integrated GraphicsNone,751,Intel Xeon E3-1230 V6         (0),https://es.pcpartpicker.com/product/pncMnQ/intel-xeon-e3-1230-v6-35ghz-quad-core-oemtray-processor-cm8067702870650,null,"Socket


LGA1151","Core Family


Kaby Lake-S"
1672945650-801,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=1,https://images-eu.ssl-images-amazon.com/images/I/51gOg10KdrL.jpg,Intel Xeon E3-1240 V6,4,3.7,4.1,72,Integrated GraphicsNone,768,Intel Xeon E3-1240 V6         (0),https://es.pcpartpicker.com/product/PDBrxr/intel-xeon-e3-1240-v6-37ghz-quad-core-oemtray-processor-cm8067702870649,null,"Socket


LGA1151","Core Family


Kaby Lake-S"
1672945652-802,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=1,//cdna.pcpartpicker.com/static/forever/images/product/f4138acb3babe657e1fd405447ce8233.256p.jpg,Intel Xeon E-2146G,6,3.5,4.5,80,Integrated GraphicsIntel HD Graphics P630,770.99,Intel Xeon E-2146G         (0),https://es.pcpartpicker.com/product/32XnTW/intel-xeon-e-2146g-35-thz-6-core-processor-bx80684e2146g,null,"Socket


LGA1151","Core Family


Coffee Lake"
1672945655-803,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=1,https://m.media-amazon.com/images/I/51rLr1NagHL.jpg,Intel Xeon E5-2690 V3,12,2.6,3.5,135,Integrated GraphicsNone,783.99,Intel Xeon E5-2690 V3         (1),https://es.pcpartpicker.com/product/WcCrxr/intel-cpu-bx80644e52690v3,"(1 Rating, 5.0 Average)","Socket


LGA2011-3","Core Family


Haswell-EP"
1672945657-804,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=1,/static/forever/img/no-image.png,Intel Xeon E3-1235L V5,4,2,3,25,Integrated GraphicsIntel HD Graphics P530,787,Intel Xeon E3-1235L V5         (0),https://es.pcpartpicker.com/product/w9Nypg/intel-cpu-cm8066201935807,null,"Socket


LGA1151","Core Family


Skylake-H"
1672945659-805,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=1,/static/forever/img/no-image.png,Intel Xeon E5-2650L V3,12,1.8,2.5,65,Integrated GraphicsNone,788.27,Intel Xeon E5-2650L V3         (0),https://es.pcpartpicker.com/product/vcCrxr/intel-cpu-cm8064401575702,null,"Socket


LGA2011-3","Core Family


Haswell-EP"
1672945661-806,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=1,https://m.media-amazon.com/images/I/51YeSV5-byL.jpg,AMD FX-9370,8,4.4,4.7,220,Integrated GraphicsNone,795,AMD FX-9370         (2),https://es.pcpartpicker.com/product/gkV48d/amd-cpu-fd9370fhhkwox,"(2 Ratings, 5.0 Average)","Socket


AM3+","Core Family


Vishera"
1672945663-807,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=1,//cdna.pcpartpicker.com/static/forever/images/product/dc56d2a380288a2495a1b9abfc15fb65.256p.jpg,Intel Xeon E5-1620 V4,4,3.5,3.8,140,Integrated GraphicsNone,816,Intel Xeon E5-1620 V4         (0),https://es.pcpartpicker.com/product/9t7CmG/intel-xeon-e5-1620-v4-35ghz-quad-core-oemtray-processor-cm8066002044103,null,"Socket


LGA2011-3","Core Family


Broadwell-EP"
1672945666-808,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=1,https://m.media-amazon.com/images/I/41NEM6g9ryS.jpg,Intel Xeon E3-1245 V6,4,3.7,4.1,73,Integrated GraphicsIntel HD Graphics P630,836,Intel Xeon E3-1245 V6         (0),https://es.pcpartpicker.com/product/gxX2FT/intel-xeon-e3-1245-v6-37ghz-quad-core-oemtray-processor-cm8067702870932,null,"Socket


LGA1151","Core Family


Kaby Lake-S"
1672945668-809,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=1,//cdna.pcpartpicker.com/static/forever/images/product/acbbf09e0391f7599810e37d7ed1f9de.256p.jpg,Intel Xeon E5-2690 V4,14,2.6,3.5,135,Integrated GraphicsNone,839.99,Intel Xeon E5-2690 V4         (1),https://es.pcpartpicker.com/product/fNcMnQ/intel-cpu-bx80660e52690v4,"(1 Rating, 5.0 Average)","Socket


LGA2011-3","Core Family


Broadwell-EP"
1672945670-810,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=1,https://m.media-amazon.com/images/I/41RbzAmPg7L.jpg,Intel Core i7-6950X,10,3,3.5,140,Integrated GraphicsNone,840.81,Intel Core i7-6950X         (4),https://es.pcpartpicker.com/product/MJM323/intel-cpu-bx80671i76950x,"(4 Ratings, 5.0 Average)","Socket


LGA2011-3","Core Family


Broadwell-E"
1672945672-811,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=1,https://m.media-amazon.com/images/I/51uL8wwIiRL.jpg,Intel Xeon E3-1240 V6,4,3.7,4.1,72,Integrated GraphicsNone,845,Intel Xeon E3-1240 V6         (0),https://es.pcpartpicker.com/product/dWx9TW/intel-xeon-e3-1240-v6-37ghz-quad-core-processor-bx80677e31240v6,null,"Socket


LGA1151","Core Family


Kaby Lake-S"
1672945675-812,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=1,https://images-eu.ssl-images-amazon.com/images/I/51EhNlsSzXL.jpg,Intel Xeon E-2174G,4,3.8,4.7,71,Integrated GraphicsIntel HD Graphics P630,856.99,Intel Xeon E-2174G         (0),https://es.pcpartpicker.com/product/Rsw7YJ/intel-xeon-e-2174g-38-thz-quad-core-processor-bx80684e2174g,null,"Socket


LGA1151","Core Family


Coffee Lake"
1672945677-813,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=1,//cdna.pcpartpicker.com/static/forever/images/product/fe223eeb7f193ce69814603b89175472.256p.jpg,Intel Xeon E5-2660 V4,14,2,3.2,105,Integrated GraphicsNone,865.38,Intel Xeon E5-2660 V4         (1),https://es.pcpartpicker.com/product/6k98TW/intel-cpu-bx80660e52660v4,"(1 Rating, 5.0 Average)","Socket


LGA2011-3","Core Family


Broadwell-EP"
1672945679-814,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=1,//cdna.pcpartpicker.com/static/forever/images/product/e5ec30e5856001c1f713bc38ef99b588.256p.jpg,AMD Threadripper 2920X,12,3.5,4.3,180,Integrated GraphicsNone,876.8,AMD Threadripper 2920X         (1),https://es.pcpartpicker.com/product/gnDJ7P/amd-threadripper-2920x-35-ghz-12-core-processor-yd292xa8afwof,"(1 Rating, 5.0 Average)","Socket


sTR4","Core Family


Colfax"
1672945682-815,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=1,//cdna.pcpartpicker.com/static/forever/images/product/665a1e6d9fce6e709588d6546b503b73.256p.jpg,Intel Core i9-10940X,14,3.3,4.8,165,Integrated GraphicsNone,879,Intel Core i9-10940X         (0),https://es.pcpartpicker.com/product/fYWBD3/intel-core-i9-10940x-33-ghz-14-core-processor-bx8069510940x,null,"Socket


LGA2066","Core Family


Cascade Lake-X"
1672945684-816,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=1,//cdna.pcpartpicker.com/static/forever/images/product/16c5639a1b2ee40e36e80bfb3a2035a6.256p.jpg,Intel Xeon E-2176G,6,3.7,4.7,80,Integrated GraphicsIntel HD Graphics P630,882.99,Intel Xeon E-2176G         (0),https://es.pcpartpicker.com/product/DYF48d/intel-xeon-e-2176g-37-thz-6-core-oemtray-processor-cm8068403380018,null,"Socket


LGA1151","Core Family


Coffee Lake"
1672945686-817,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=1,//cdna.pcpartpicker.com/static/forever/images/product/13a83017f8e2dafceb43a1c53bbde026.256p.jpg,Intel Xeon E-2176G,6,3.7,4.7,80,Integrated GraphicsIntel HD Graphics P630,885.99,Intel Xeon E-2176G         (0),https://es.pcpartpicker.com/product/rPyV3C/intel-xeon-e-2176g-37-thz-6-core-processor-bx80684e2176g,null,"Socket


LGA1151","Core Family


Coffee Lake"
1672945688-818,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=1,//cdna.pcpartpicker.com/static/forever/images/product/f289869a9c93444d38bf7d98fcbe2407.256p.jpg,Intel Core i9-10920X,12,3.5,4.8,165,Integrated GraphicsNone,895.17,Intel Core i9-10920X         (1),https://es.pcpartpicker.com/product/2vZzK8/intel-core-i9-10920x-35-ghz-12-core-processor-bx8069510920x,"(1 Rating, 5.0 Average)","Socket


LGA2066","Core Family


Cascade Lake-X"
1672945691-819,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=1,/static/forever/img/no-image.png,Intel Xeon E3-1275 V5,4,3.6,4,80,Integrated GraphicsIntel HD Graphics P530,957,Intel Xeon E3-1275 V5         (0),https://es.pcpartpicker.com/product/f68H99/intel-cpu-cm8066201934909,null,"Socket



LGA1151","Core Family


Skylake-H"
1672945693-820,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=1,https://images-eu.ssl-images-amazon.com/images/I/513AaGG3kaL.jpg,Intel Xeon E3-1275 V6,4,3.8,4.2,73,Integrated GraphicsIntel HD Graphics P630,966,Intel Xeon E3-1275 V6         (0),https://es.pcpartpicker.com/product/F938TW/intel-xeon-e3-1275-v6-38ghz-quad-core-oemtray-processor-cm8067702870931,null,"Socket


LGA1151","Core Family


Kaby Lake-S"
1672945695-821,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=1,//cdna.pcpartpicker.com/static/forever/images/product/b4777c982f9e93e78c9726b88618ad3a.256p.jpg,Intel Core i9-7920X,12,2.9,4.4,140,Integrated GraphicsNone,1001,Intel Core i9-7920X         (0),https://es.pcpartpicker.com/product/x3648d/intel-core-i9-7920x-29ghz-12-core-processor-bx80673i97920x,null,"Socket


LGA2066","Core Family


Skylake-X"
1672945697-822,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=1,https://images-na.ssl-images-amazon.com/images/I/51S%2BCcNDdfL.jpg,Intel Core i7-5775C,4,3.3,3.7,65,Integrated GraphicsIris Pro Graphics 6200,1011,Intel Core i7-5775C         (0),https://es.pcpartpicker.com/product/Y7Trxr/intel-cpu-cm8065802483301,null,"Socket


LGA1150","Core Family


Broadwell"
1672945700-823,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=1,https://m.media-amazon.com/images/I/51vdDe8NA9L.jpg,Intel Xeon E5-2620 V3,6,2.4,3.2,85,Integrated GraphicsNone,1041,Intel Xeon E5-2620 V3         (0),https://es.pcpartpicker.com/product/fdnG3C/intel-cpu-bx80644e52620v3,null,"Socket


LGA2011-3","Core Family


Haswell-EP"
1672945702-824,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=1,https://m.media-amazon.com/images/I/51hzN4DjiDL.jpg,AMD Threadripper 1950X,16,3.4,4,180,Integrated GraphicsNone,1070,AMD Threadripper 1950X         (18),https://es.pcpartpicker.com/product/CF7CmG/amd-threadripper-1950x-34ghz-16-core-processor-yd195xa8aewof,"(18 Ratings, 4.9 Average)","Socket


sTR4","Core Family


Whitehaven"
1672945704-825,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=1,//cdna.pcpartpicker.com/static/forever/images/product/29e90ad73f7c36800dac9c44a7e51a9e.256p.jpg,AMD Threadripper 2920X,12,3.5,4.3,180,Integrated GraphicsNone,1114.99,AMD Threadripper 2920X         (0),https://es.pcpartpicker.com/product/h2ndnQ/amd-threadripper-2920x-35ghz-12-core-oemtray-processor-yd292xa8uc9af,null,"Socket


sTR4","Core Family


Colfax"
1672945706-826,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=1,/static/forever/img/no-image.png,Intel Xeon E5-2637 V3,4,3.5,3.7,135,Integrated GraphicsNone,1322.91,Intel Xeon E5-2637 V3         (0),https://es.pcpartpicker.com/product/pp98TW/intel-cpu-cm8064401724101,null,"Socket


LGA2011-3","Core Family


Haswell-EP"
1672945709-827,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=1,//cdna.pcpartpicker.com/static/forever/images/product/31fa050d67e7b58c6e3b5a1fbdfacf34.256p.jpg,Intel Core i9-10980XE,18,3,4.8,165,Integrated GraphicsNone,1351.21,Intel Core i9-10980XE         (0),https://es.pcpartpicker.com/product/bmxbt6/intel-core-i9-10980xe-3-ghz-18-core-processor-bx8069510980xe,null,"Socket


LGA2066","Core Family


Cascade Lake-X"
1672945711-828,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=1,https://images-na.ssl-images-amazon.com/images/I/51sonhQNNHL.jpg,Intel Core i7-5930K,6,3.5,3.7,140,Integrated GraphicsNone,1570,Intel Core i7-5930K         (0),https://es.pcpartpicker.com/product/jVtCmG/intel-cpu-cm8064801548338,null,"Socket


LGA2011-3","Core Family


Haswell-E"
1672945713-829,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=1,//cdna.pcpartpicker.com/static/forever/images/product/3ada9b0ee52763b884f3f76b681846ad.256p.jpg,AMD Threadripper 3960X,24,3.8,4.5,280,Integrated GraphicsNone,1609.39,AMD Threadripper 3960X         (9),https://es.pcpartpicker.com/product/kNyqqs/amd-ryzen-9-3960x-38-ghz-24-core-processor-100-100000010wof,"(9 Ratings, 4.8 Average)","Socket


sTRX4","Core Family


Castle Peak"
1672945715-830,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=1,//cdna.pcpartpicker.com/static/forever/images/product/500b6246775d202854481457b5fffa8b.256p.jpg,Intel Core i7-6850K,6,3.6,3.8,140,Integrated GraphicsNone,1661,Intel Core i7-6850K         (0),https://es.pcpartpicker.com/product/YyKhP6/intel-cpu-cm8067102056100,null,"Socket


LGA2011-3","Core Family


Broadwell-E"
1672945718-831,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=1,//cdna.pcpartpicker.com/static/forever/images/product/eebdb4ae111a91526f78c386fcbd04f2.256p.jpg,Intel Xeon E3-1280 V5,4,3.7,4,80,Integrated GraphicsNone,1689,Intel Xeon E3-1280 V5         (0),https://es.pcpartpicker.com/product/468H99/intel-cpu-cm8066201921607,null,"Socket


LGA1151","Core Family


Skylake-H"
1672945720-832,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=1,https://m.media-amazon.com/images/I/51rLr1NagHL.jpg,Intel Xeon E5-2660 V3,10,2.6,3.3,105,Integrated GraphicsNone,1821.45,Intel Xeon E5-2660 V3         (0),https://es.pcpartpicker.com/product/rMnG3C/intel-cpu-bx80644e52660v3,null,"Socket


LGA2011-3","Core Family


Haswell-EP"
1672945722-833,https://es.pcpartpicker.com/products/cpu/#sort=-price&page=1,//cdna.pcpartpicker.com/static/forever/images/product/25622925b568c0fbb39f61b0383c39b4.256p.jpg,AMD Threadripper 2970WX,24,3,4.2,250,Integrated GraphicsNone,2123,AMD Threadripper 2970WX         (0),https://es.pcpartpicker.com/product/LRXnTW/amd-threadripper-2970wx-3-ghz-24-core-processor-yd297xazafwof,null,"Socket


sTR4","Core Family


Colfax"
